,room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude
149,5579677,1428,28928580,Entire home/apt,,Toronto,,The Beaches (63),0,0.0,4,2.0,,556.0,,2017-07-10 12:53:56.187360,43.67693,-79.301574
150,4908682,1428,7937634,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,4,1.0,,599.0,,2017-07-10 12:53:55.101048,43.641059999999996,-79.396097
151,13799890,1428,81144570,Entire home/apt,,Toronto,,Annex (95),2,0.0,4,2.0,,720.0,,2017-07-10 12:53:55.088699,43.671029,-79.390086
152,6032221,1428,22899771,Entire home/apt,,Toronto,,St.Andrew-Windfields (40),1,0.0,8,5.0,,720.0,,2017-07-10 12:53:55.085785,43.746256,-79.400679
153,8606440,1428,45279256,Entire home/apt,,Toronto,,Niagara (82),0,0.0,4,2.0,,640.0,,2017-07-10 12:53:55.082786,43.634628,-79.40355799999999
154,6582126,1428,33737121,Entire home/apt,,Toronto,,Wychwood (94),0,0.0,10,6.0,,552.0,,2017-07-10 12:53:55.077772,43.680778000000004,-79.41739
155,3793199,1428,4010527,Entire home/apt,,Toronto,,Moss Park (73),6,5.0,10,1.0,,640.0,,2017-07-10 12:53:55.074498,43.656673,-79.371472
156,6591176,1428,34482175,Entire home/apt,,Toronto,,Roncesvalles (86),0,0.0,8,4.0,,599.0,,2017-07-10 12:53:55.071547,43.647753,-79.446912
157,14303934,1428,87394450,Entire home/apt,,Toronto,,Niagara (82),0,0.0,5,2.0,,540.0,,2017-07-10 12:53:55.069038,43.637799,-79.404003
158,5335183,1428,314617,Entire home/apt,,Toronto,,Moss Park (73),32,4.5,12,4.0,,599.0,,2017-07-10 12:53:55.064779,43.657486999999996,-79.37146700000001
159,15990448,1428,64663683,Entire home/apt,,Toronto,,Greenwood-Coxwell (65),0,0.0,4,1.0,,640.0,,2017-07-10 12:53:55.061942,43.668303,-79.320398
160,14871370,1428,5743968,Entire home/apt,,Toronto,,Rosedale-Moore Park (98),4,5.0,4,2.0,,580.0,,2017-07-10 12:53:55.059515,43.671786,-79.386093
161,19546204,1428,63393701,Entire home/apt,,Toronto,,Little Portugal (84),0,0.0,10,4.0,,560.0,,2017-07-10 12:53:55.057015,43.646128000000004,-79.42708499999999
162,14759225,1428,2616458,Entire home/apt,,Toronto,,Trinity-Bellwoods (81),2,0.0,6,3.0,,599.0,,2017-07-10 12:53:55.054821,43.647877,-79.41653199999999
163,18895604,1428,127991193,Entire home/apt,,Toronto,,Yonge-St.Clair (97),0,0.0,8,3.0,,686.0,,2017-07-10 12:53:55.052513,43.693247,-79.39743
164,13724623,1428,39720022,Entire home/apt,,Toronto,,Dovercourt-Wallace Emerson-Junction (93),4,5.0,8,3.0,,680.0,,2017-07-10 12:53:55.049382,43.669354999999996,-79.42070600000001
165,13925965,1428,48558994,Entire home/apt,,Toronto,,Moss Park (73),2,0.0,4,2.0,,700.0,,2017-07-10 12:53:53.168164,43.650656,-79.37052299999999
166,13652643,1428,79266781,Entire home/apt,,Toronto,,Annex (95),0,0.0,10,4.0,,560.0,,2017-07-10 12:53:53.165223,43.667189,-79.408372
167,18693244,1428,129956473,Entire home/apt,,Toronto,,Birchcliffe-Cliffside (122),1,0.0,10,5.0,,640.0,,2017-07-10 12:53:53.162555,43.691162,-79.262982
168,19574950,1428,137477545,Entire home/apt,,Toronto,,Yonge-Eglinton (100),0,0.0,10,5.0,,560.0,,2017-07-10 12:53:53.160372,43.699624,-79.400436
169,17843473,1428,122056272,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,10,3.0,,639.0,,2017-07-10 12:53:53.157065,43.641444,-79.373418
170,17650556,1428,35256388,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,12,6.0,,680.0,,2017-07-10 12:53:53.145620,43.643826000000004,-79.381926
171,18471770,1428,5819896,Entire home/apt,,Toronto,,New Toronto (18),0,0.0,6,3.0,,519.0,,2017-07-10 12:53:53.143258,43.594663,-79.507373
172,3742409,1428,10827057,Entire home/apt,,Toronto,,The Beaches (63),0,0.0,6,3.0,,560.0,,2017-07-10 12:53:53.140221,43.668091,-79.303455
173,7662423,1428,9700971,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),7,5.0,10,3.0,,580.0,,2017-07-10 12:53:53.137153,43.639203,-79.396925
174,18466858,1428,23946931,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),3,4.0,12,4.0,,559.0,,2017-07-10 12:53:53.133450,43.639559000000006,-79.39613100000001
175,18070830,1428,124406108,Entire home/apt,,Toronto,,High Park North (88),6,5.0,14,5.0,,640.0,,2017-07-10 12:53:53.129267,43.656773,-79.463128
176,7886006,1428,41495124,Entire home/apt,,Toronto,,Keelesdale-Eglinton West (110),23,5.0,12,4.0,,639.0,,2017-07-10 12:53:53.126389,43.690025,-79.471436
177,4708389,1428,23705522,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),51,5.0,16,4.0,,639.0,,2017-07-10 12:53:53.123444,43.642005,-79.39209100000001
178,11177065,1428,26743967,Entire home/apt,,Toronto,,Annex (95),5,5.0,11,10.0,,560.0,,2017-07-10 12:53:53.120295,43.669674,-79.404775
179,12042727,1428,55063889,Entire home/apt,,Toronto,,Church-Yonge Corridor (75),62,5.0,12,4.0,,559.0,,2017-07-10 12:53:53.117726,43.659662,-79.38089000000001
180,18928160,1428,37821614,Entire home/apt,,Toronto,,Yonge-St.Clair (97),0,0.0,6,4.0,,560.0,,2017-07-10 12:53:53.113016,43.692696000000005,-79.40007
181,13083546,1428,37939368,Entire home/apt,,Toronto,,Newtonbrook West (36),21,5.0,10,5.0,,556.0,,2017-07-10 12:53:53.108841,43.776794,-79.435437
182,4066890,1428,21091465,Entire home/apt,,Toronto,,Mount Pleasant West (104),1,0.0,7,3.0,,440.0,,2017-07-10 12:53:51.446843,43.702506,-79.39528
183,779670,1428,4111007,Entire home/apt,,Toronto,,Rosedale-Moore Park (98),0,0.0,6,4.0,,320.0,,2017-07-10 12:53:51.438993,43.676866,-79.38435799999999
184,7523979,1428,11206244,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),1,0.0,4,1.0,,376.0,,2017-07-10 12:53:49.229713,43.638923,-79.390233
185,342774,1428,1699308,Entire home/apt,,Toronto,,Church-Yonge Corridor (75),55,5.0,3,2.0,,340.0,,2017-07-10 12:53:47.809397,43.654744,-79.374499
186,17473158,1428,11465985,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,3,1.0,,320.0,,2017-07-10 12:53:47.802785,43.647828000000004,-79.392108
187,19283033,1428,3063748,Entire home/apt,,Toronto,,Dufferin Grove (83),0,0.0,8,4.0,,340.0,,2017-07-10 12:53:46.079897,43.653306,-79.43576
188,17809082,1428,115233095,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),1,0.0,6,3.0,,400.0,,2017-07-10 12:53:40.928443,43.644557,-79.38994699999999
189,19585341,1428,32602656,Entire home/apt,,Toronto,,Church-Yonge Corridor (75),0,0.0,2,2.0,,480.0,,2017-07-10 12:53:40.919308,43.648507,-79.3755
190,14385076,1428,5074704,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),1,0.0,2,1.0,,321.0,,2017-07-10 12:53:40.895825,43.644759,-79.398684
191,13970746,1428,5819896,Entire home/apt,,Toronto,,Stonegate-Queensway (16),7,5.0,6,3.0,,447.0,,2017-07-10 12:53:39.917907,43.637862,-79.49653599999999
192,16741994,1428,1684087,Entire home/apt,,Toronto,,Trinity-Bellwoods (81),2,0.0,6,3.0,,336.0,,2017-07-10 12:53:39.909633,43.64836,-79.42246899999999
193,17960555,1428,4047966,Entire home/apt,,Toronto,,Roncesvalles (86),1,0.0,3,1.0,,464.0,,2017-07-10 12:53:37.897462,43.644659000000004,-79.435863
194,9486939,1428,8280084,Entire home/apt,,Toronto,,High Park-Swansea (87),30,4.5,14,6.0,,359.0,,2017-07-10 12:53:37.884880,43.640679,-79.477345
195,6107554,1428,14192890,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),29,4.5,6,2.0,,319.0,,2017-07-10 12:53:36.017374,43.644001,-79.38807
196,5106217,1428,18294858,Entire home/apt,,Toronto,,Dufferin Grove (83),21,5.0,14,5.0,,440.0,,2017-07-10 12:53:35.186797,43.651494,-79.437332
197,14469669,1428,1488863,Entire home/apt,,Toronto,,Annex (95),0,0.0,2,1.0,,440.0,,2017-07-10 12:53:35.176202,43.669140999999996,-79.409364
198,15648864,1428,24424940,Entire home/apt,,Toronto,,Casa Loma (96),4,5.0,8,5.0,,359.0,,2017-07-10 12:53:33.316856,43.681863,-79.41709200000001
199,17642017,1428,114344363,Entire home/apt,,Toronto,,Trinity-Bellwoods (81),17,5.0,11,5.0,,359.0,,2017-07-10 12:53:33.307476,43.651145,-79.414763
200,15982039,1428,8480721,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),21,5.0,14,3.0,,352.0,,2017-07-10 12:53:32.525351,43.640412,-79.397449
201,19265675,1428,134900600,Entire home/apt,,Toronto,,Mount Dennis (115),2,0.0,16,8.0,,320.0,,2017-07-10 12:53:32.510511,43.681213,-79.49726700000001
202,7915935,1428,16529722,Entire home/apt,,Toronto,,Kingsway South (15),28,5.0,10,4.0,,400.0,,2017-07-10 12:53:29.642039,43.651666,-79.499352
203,17640922,1428,8037601,Entire home/apt,,Toronto,,Trinity-Bellwoods (81),3,5.0,4,2.0,,319.0,,2017-07-10 12:53:29.623731,43.647793,-79.40697800000001
204,6128745,1428,31759404,Entire home/apt,,Toronto,,Annex (95),22,4.5,4,2.0,,359.0,,2017-07-10 12:53:27.862350,43.668409999999994,-79.403545
205,14198410,1428,10615233,Entire home/apt,,Toronto,,North St.James Town (74),0,0.0,4,1.0,,400.0,,2017-07-10 12:53:26.548040,43.671521000000006,-79.37243000000001
206,16987105,1428,89418692,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),1,0.0,1,1.0,,320.0,,2017-07-10 12:53:25.024224,43.644867,-79.394722
207,6199762,1428,15643443,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,4,2.0,,320.0,,2017-07-10 12:53:25.019629,43.643074,-79.37620799999999
208,3858825,1428,19908455,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,2,1.0,,320.0,,2017-07-10 12:53:25.017469,43.64768,-79.388944
209,13933019,1428,82809760,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,2,2.0,,392.0,,2017-07-10 12:53:24.031854,43.645558,-79.375665
210,6115913,1428,22420561,Entire home/apt,,Toronto,,The Beaches (63),0,0.0,5,3.0,,380.0,,2017-07-10 12:53:24.023438,43.66945,-79.304767
211,14707875,1428,79078429,Entire home/apt,,Toronto,,Casa Loma (96),0,0.0,3,2.0,,408.0,,2017-07-10 12:53:21.671920,43.681433,-79.402821
212,13973714,1428,24014221,Entire home/apt,,Toronto,,The Beaches (63),2,0.0,7,4.0,,400.0,,2017-07-10 12:53:21.663164,43.667559999999995,-79.299357
213,16191354,1428,105732871,Entire home/apt,,Toronto,,Annex (95),8,4.0,2,1.0,,400.0,,2017-07-10 12:53:21.657645,43.670079,-79.393937
214,3932950,1428,20376706,Entire home/apt,,Toronto,,South Riverdale (70),1,0.0,5,3.0,,343.0,,2017-07-10 12:53:21.651535,43.660196,-79.349086
215,7636386,1428,39962956,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),11,4.5,5,2.0,,343.0,,2017-07-10 12:53:21.644147,43.637254,-79.399303
216,16767977,1428,16970005,Entire home/apt,,Toronto,,South Riverdale (70),2,0.0,7,3.0,,453.0,,2017-07-10 12:53:20.765575,43.662040999999995,-79.350824
217,5592896,1428,11718812,Entire home/apt,,Toronto,,Casa Loma (96),3,4.5,6,3.0,,400.0,,2017-07-10 12:53:20.735910,43.681329,-79.401112
218,1859373,1428,9700971,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),39,4.5,6,2.0,,396.0,,2017-07-10 12:53:18.922858,43.639159,-79.39686999999999
219,17683889,1428,35256388,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,8,4.0,,352.0,,2017-07-10 12:53:18.920853,43.643251,-79.381547
220,18943977,1428,115233095,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,4,2.0,,359.0,,2017-07-10 12:53:18.918682,43.645293,-79.389809
221,6300580,1428,9700971,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),67,5.0,13,3.0,,420.0,,2017-07-10 12:53:18.915919,43.640164,-79.397906
222,17683993,1428,35256388,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),1,0.0,8,4.0,,352.0,,2017-07-10 12:53:18.912532,43.642084000000004,-79.380204
223,18670446,1428,80603071,Entire home/apt,,Toronto,,Cabbagetown-South St.James Town (71),1,0.0,16,6.0,,329.0,,2017-07-10 12:53:16.977026,43.665991999999996,-79.371507
224,14532618,1428,74156579,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,1,1.0,,448.0,,2017-07-10 12:53:16.055644,43.639592,-79.377444
225,18899374,1428,490177,Entire home/apt,,Toronto,,Bay Street Corridor (76),3,5.0,4,2.0,,319.0,,2017-07-10 12:53:16.047690,43.668108000000004,-79.390045
226,3807461,1428,19566244,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),29,5.0,4,2.0,,356.0,,2017-07-10 12:53:16.031842,43.647414000000005,-79.389222
227,5317576,1428,27546901,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),5,4.5,5,2.0,,440.0,,2017-07-10 12:53:16.025433,43.643289,-79.39098
228,13290701,1428,33842639,Entire home/apt,,Toronto,,Bay Street Corridor (76),4,5.0,12,4.0,,400.0,,2017-07-10 12:53:16.022507,43.663509999999995,-79.38561700000001
229,1456384,1428,7810637,Entire home/apt,,Toronto,,Church-Yonge Corridor (75),37,4.5,3,1.0,,400.0,,2017-07-10 12:53:14.984398,43.669676,-79.384165
230,17140511,1428,115233095,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),5,5.0,4,2.0,,359.0,,2017-07-10 12:53:14.982168,43.643908,-79.389699
231,18877956,1428,88370276,Entire home/apt,,Toronto,,Niagara (82),3,4.5,13,4.0,,440.0,,2017-07-10 12:53:14.972972,43.642006,-79.403848
232,18119604,1428,63307608,Entire home/apt,,Toronto,,Church-Yonge Corridor (75),18,5.0,10,2.0,,316.0,,2017-07-10 12:53:14.963948,43.665991999999996,-79.38398000000001
233,13167496,1428,31718569,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),37,5.0,6,3.0,,480.0,,2017-07-10 12:53:14.959322,43.639779,-79.39662299999999
234,3949682,1428,1397143,Entire home/apt,,Toronto,,Bay Street Corridor (76),81,5.0,4,2.0,,320.0,,2017-07-10 12:53:13.810491,43.650965,-79.382483
235,19211337,1428,13347181,Entire home/apt,,Toronto,,Bay Street Corridor (76),1,0.0,5,2.0,,320.0,,2017-07-10 12:53:13.795888,43.659788,-79.383538
236,19491048,1428,18422075,Entire home/apt,,Toronto,,Niagara (82),1,0.0,6,2.0,,400.0,,2017-07-10 12:53:13.790358,43.635153,-79.404227
237,18290397,1428,490177,Entire home/apt,,Toronto,,Bay Street Corridor (76),4,4.5,4,2.0,,319.0,,2017-07-10 12:53:13.783550,43.667943,-79.38820600000001
238,5067468,1428,25718103,Entire home/apt,,Toronto,,Willowdale East (51),0,0.0,6,3.0,,352.0,,2017-07-10 12:53:12.010349,43.761484,-79.409375
239,4531901,1428,23004422,Entire home/apt,,Toronto,,Bridle Path-Sunnybrook-York Mills (41),7,4.5,8,4.0,,359.0,,2017-07-10 12:53:12.003206,43.714394,-79.38678
240,14819833,1428,92640379,Entire home/apt,,Toronto,,Humewood-Cedarvale (106),1,0.0,6,3.0,,476.0,,2017-07-10 12:53:11.216182,43.699842,-79.42804100000001
241,13586147,1428,78449083,Entire home/apt,,Toronto,,Lansing-Westgate (38),8,5.0,8,4.0,,479.0,,2017-07-10 12:53:11.211796,43.757746999999995,-79.411608
242,2334413,1428,11924523,Entire home/apt,,Toronto,,Woburn (137),0,0.0,6,2.0,,380.0,,2017-07-10 12:53:09.468231,43.781034000000005,-79.246943
243,11359759,1428,57513639,Entire home/apt,,Toronto,,Tam O'Shanter-Sullivan (118),1,0.0,6,3.0,,400.0,,2017-07-10 12:53:09.459441,43.783223,-79.29685500000001
244,5518317,1428,28619665,Entire home/apt,,Toronto,,Lawrence Park South (103),1,0.0,8,4.0,,480.0,,2017-07-10 12:53:09.453352,43.717015,-79.403696
245,9776656,1428,24233876,Entire home/apt,,Toronto,,Tam O'Shanter-Sullivan (118),3,4.0,12,6.0,,320.0,,2017-07-10 12:53:07.942498,43.782591,-79.31365500000001
246,15125633,1428,4124418,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,6,3.0,,380.0,,2017-07-10 12:53:04.840358,43.642364,-79.37966
247,12980825,1428,20906026,Entire home/apt,,Toronto,,Niagara (82),4,5.0,4,2.0,,310.0,,2017-07-10 12:53:04.832198,43.643119,-79.407618
248,4624909,1428,11206244,Entire home/apt,,Toronto,,Church-Yonge Corridor (75),0,0.0,2,1.0,,319.0,,2017-07-10 12:53:04.829358,43.669832,-79.380848
249,14852360,1428,80576829,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,2,1.0,,420.0,,2017-07-10 12:53:04.824543,43.64993,-79.387305
250,11148193,1428,13076934,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,5,1.0,,400.0,,2017-07-10 12:53:04.813992,43.642544,-79.37181899999999
251,14946946,1428,25322913,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,6,3.0,,480.0,,2017-07-10 12:53:04.806409,43.648707,-79.387964
252,8971754,1428,4312321,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),1,0.0,2,1.0,,320.0,,2017-07-10 12:53:02.962089,43.648595,-79.38761
253,10296515,1428,555523,Entire home/apt,,Toronto,,The Beaches (63),0,0.0,6,3.0,,320.0,,2017-07-10 12:53:02.959061,43.671993,-79.299977
254,15126061,1428,4124418,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),1,0.0,6,2.0,,380.0,,2017-07-10 12:53:02.951680,43.645331,-79.38860799999999
255,14087840,1428,52374435,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),6,4.0,4,2.0,,320.0,,2017-07-10 12:53:02.940547,43.642472,-79.375889
256,1339203,1428,7261819,Entire home/apt,,Toronto,,Trinity-Bellwoods (81),31,5.0,6,3.0,,396.0,,2017-07-10 12:53:02.937542,43.647793,-79.415898
257,624190,1428,3096162,Entire home/apt,,Toronto,,Broadview North (57),0,0.0,2,1.0,,359.0,,2017-07-10 12:53:02.934660,43.690315999999996,-79.35236
258,13539593,1428,3431292,Entire home/apt,,Toronto,,South Riverdale (70),0,0.0,2,1.0,,320.0,,2017-07-10 12:53:02.931802,43.656484000000006,-79.350863
259,19037931,1428,11206244,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,1,1.0,,400.0,,2017-07-10 12:53:01.815220,43.64565,-79.390762
260,4003510,1428,11206244,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,2,1.0,,376.0,,2017-07-10 12:53:01.804738,43.642725,-79.376389
261,19533187,1428,20842722,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,6,2.0,,359.0,,2017-07-10 12:53:01.770367,43.640551,-79.382992
262,6391357,1428,33322842,Entire home/apt,,Toronto,,High Park-Swansea (87),0,0.0,5,4.0,,400.0,,2017-07-10 12:53:01.744530,43.653446,-79.456764
263,2935596,1428,14990123,Entire home/apt,,Toronto,,The Beaches (63),19,5.0,6,4.0,,340.0,,2017-07-10 12:53:01.741519,43.674613,-79.293176
264,16377100,1428,4715272,Entire home/apt,,Toronto,,South Riverdale (70),0,0.0,6,3.0,,359.0,,2017-07-10 12:53:01.727732,43.660737,-79.34738399999999
265,18060432,1428,115233095,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,5,2.0,,320.0,,2017-07-10 12:53:01.723726,43.643665000000006,-79.388994
266,18414627,1428,44118011,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,8,3.0,,359.0,,2017-07-10 12:52:59.324240,43.641532,-79.39649200000001
267,15095823,1428,22087966,Entire home/apt,,Toronto,,Runnymede-Bloor West Village (89),0,0.0,4,2.0,,320.0,,2017-07-10 12:52:59.316003,43.661486,-79.48570699999999
268,3703509,1428,7150059,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),6,4.5,4,2.0,,440.0,,2017-07-10 12:52:59.311258,43.642643,-79.401965
269,7462239,1428,11206244,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),1,0.0,3,1.0,,376.0,,2017-07-10 12:52:59.308526,43.646043,-79.393935
270,7329456,1428,38397085,Entire home/apt,,Toronto,,Little Portugal (84),0,0.0,2,1.0,,320.0,,2017-07-10 12:52:58.357243,43.642663,-79.42241899999999
271,17272291,1428,114344363,Entire home/apt,,Toronto,,Trinity-Bellwoods (81),3,5.0,9,4.0,,311.0,,2017-07-10 12:52:58.350279,43.651297,-79.414183
272,2739617,1428,2670579,Entire home/apt,,Toronto,,Roncesvalles (86),1,0.0,6,3.0,,320.0,,2017-07-10 12:52:58.347530,43.644371,-79.441637
273,15671434,1428,4001402,Entire home/apt,,Toronto,,Bay Street Corridor (76),0,0.0,6,3.0,,378.0,,2017-07-10 12:52:58.334787,43.665783000000005,-79.389791
274,5953807,1428,30202371,Entire home/apt,,Toronto,,Runnymede-Bloor West Village (89),0,0.0,8,4.0,,400.0,,2017-07-10 12:52:58.330293,43.656326,-79.47914200000001
275,8381077,1428,24663479,Entire home/apt,,Toronto,,Bay Street Corridor (76),0,0.0,4,2.0,,340.0,,2017-07-10 12:52:58.323799,43.665808,-79.386353
276,18324517,1428,22532905,Entire home/apt,,Toronto,,Niagara (82),0,0.0,2,1.0,,340.0,,2017-07-10 12:52:58.321150,43.643213,-79.404392
277,18296344,1428,28685302,Entire home/apt,,Toronto,,Stonegate-Queensway (16),0,0.0,6,3.0,,480.0,,2017-07-10 12:52:58.318441,43.643412,-79.522048
278,10233255,1428,52590559,Entire home/apt,,Toronto,,Lansing-Westgate (38),0,0.0,8,4.0,,400.0,,2017-07-10 12:52:56.446471,43.755907,-79.41766899999999
279,4475463,1428,11206244,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),2,0.0,4,1.0,,319.0,,2017-07-10 12:52:56.441691,43.645821000000005,-79.396017
280,18198382,1428,125608964,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,6,3.0,,359.0,,2017-07-10 12:52:56.439387,43.645914000000005,-79.401315
281,17140247,1428,19935433,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),2,0.0,4,2.0,,359.0,,2017-07-10 12:52:56.433436,43.644838,-79.388233
282,16325327,1428,106851407,Entire home/apt,,Toronto,,Leaside-Bennington (56),0,0.0,6,4.0,,500.0,,2017-07-10 12:52:56.430400,43.711324,-79.36615
283,17027568,1428,112414400,Entire home/apt,,Toronto,,The Beaches (63),0,0.0,8,3.0,,317.0,,2017-07-10 12:52:56.425664,43.667814,-79.304188
284,11200463,1428,6884061,Entire home/apt,,Toronto,,The Beaches (63),4,3.5,7,4.0,,479.0,,2017-07-10 12:52:56.422375,43.67357,-79.28913299999999
285,6348211,1428,33068176,Entire home/apt,,Toronto,,Moss Park (73),0,0.0,2,1.0,,400.0,,2017-07-10 12:52:56.419185,43.651573,-79.372171
286,7075256,1428,10316737,Entire home/apt,,Toronto,,Roncesvalles (86),0,0.0,6,3.0,,316.0,,2017-07-10 12:52:56.415912,43.647009000000004,-79.44699200000001
287,2939447,1428,15008341,Entire home/apt,,Toronto,,Church-Yonge Corridor (75),0,0.0,2,0.0,,380.0,,2017-07-10 12:52:56.413074,43.664708000000005,-79.380954
288,4906472,1428,3285619,Entire home/apt,,Toronto,,South Riverdale (70),1,0.0,5,3.0,,320.0,,2017-07-10 12:52:56.410213,43.666713,-79.33166899999999
289,4003839,1428,11206244,Entire home/apt,,Toronto,,Church-Yonge Corridor (75),0,0.0,2,1.0,,376.0,,2017-07-10 12:52:56.407165,43.670983,-79.381191
290,14605984,1428,89217911,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,1,1.0,,440.0,,2017-07-10 12:52:56.402166,43.639016999999996,-79.378401
291,15323274,1428,9950210,Entire home/apt,,Toronto,,Bedford Park-Nortown (39),0,0.0,6,3.0,,439.0,,2017-07-10 12:52:56.398706,43.736352000000004,-79.41839300000001
292,19413127,1428,136098319,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,5,2.0,,400.0,,2017-07-10 12:52:56.395833,43.646259,-79.374774
293,4484773,1428,4124418,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),44,4.0,6,3.0,,359.0,,2017-07-10 12:52:55.244824,43.643706,-79.38130699999999
294,2628518,1428,3848617,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),10,5.0,4,1.0,,343.0,,2017-07-10 12:52:55.241906,43.645565999999995,-79.398338
295,6412306,1428,15779976,Entire home/apt,,Toronto,,Woodbine Corridor (64),2,0.0,6,3.0,,371.0,,2017-07-10 12:52:55.239802,43.674184999999994,-79.315246
296,14250689,1428,4454455,Entire home/apt,,Toronto,,Waterfront Communities-The Island (77),0,0.0,1,1.0,,359.0,,2017-07-10 12:52:55.237450,43.640997999999996,-79.39313100000001
297,14460892,1428,5819896,Entire home/apt,,Toronto,,Niagara (82),1,0.0,2,1.0,,320.0,,2017-07-10 12:52:55.234412,43.629115999999996,-79.411038
298,16275608,1428,106449625,Entire home/apt,,Toronto,,Trinity-Bellwoods (81),0,0.0,10,5.0,,481.0,,2017-07-10 12:52:55.231763,43.644959,-79.42104300000001
